"sample_id","collection_date","bcov_recovery","bcov_recovery_lci","bcov_recovery_uci","city","state","name","site_name","sewershed_pop","state_abbr","N_Gene_gc_g_dry_weight","N_Gene_gc_g_dry_weight_lci","N_Gene_gc_g_dry_weight_uci"
"COD110015","2022-02-09",0.932,0.871,0.987,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",161386.1422933333,148296.50872888888,174476.7930311111
"COD110047","2022-02-10",0.393,0.367,0.419,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",258177.4822335113,238032.03739923536,279232.66807298997
"COD110037","2022-02-11",0.858,0.808,0.908,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",26528.3174940811,20380.616597703258,33109.23887691953
"COD110062","2022-02-12",0.539,0.49,0.582,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",29498.64351054852,24599.644705485232,35009.042119831225
"COD110039","2022-02-14",1,0.938,1.067,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",52327.548758169934,42631.3923764706,62632.54203398693
"COD110040","2022-02-15",1.312,1.225,1.399,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",35399.07364618209,30112.02550196384,41241.93226461445
"COD110031","2022-02-16",1.149,1.056,1.242,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",634227.0196705882,144313.72549019606,1213032.6812862745
"COD110044","2022-02-17",0.874,0.822,0.926,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",63897.828099527374,57632.317064900424,70163.71129974115
"COD110056","2022-02-18",1.038,0.948,1.129,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",41766.36987535407,35498.44538632951,49344.20700335417
"COD110038","2022-02-19",0.848,0.782,0.916,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",31069.996713221797,26331.57269708046,35755.22050090216
"COD110061","2022-02-21",1.259,1.166,1.368,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",28325.78270476191,21627.23623896104,36284.326995671
"COD110043","2022-02-22",1.082,0.978,1.174,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",73663.0863613552,63363.10704549156,85023.92768859859
"COD110006","2022-02-23",0.896,0.821,0.979,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",27720.862241134753,22449.99053617021,33758.998763120566
"COD110014","2022-02-24",0.998,0.938,1.061,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",235908.23966012846,216024.22866463097,255706.33937495435
"COD110003","2022-02-25",0.721,0.665,0.777,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",69346.70872,60055.06515555556,79320.8228177778
"COD110008","2022-02-26",0.8,0.745,0.855,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",9183.854199850188,5968.429622172285,12718.730199250938
"COD110023","2022-02-28",0.943,0.882,1.007,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",79702.82435000001,53306.321299999996,92596.8488
"COD110021","2022-03-01",0.948,0.893,1.006,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",16733.730534901963,13487.96639372549,20462.70182901961
"COD110005","2022-03-02",0.77,0.709,0.833,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",33726.21044123711,25994.033748453603,41599.847191752575
"COD110002","2022-03-03",1.151,1.067,1.226,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",179882.79389172033,162379.59822988094,201334.41832007412
"COD110019","2022-03-04",0.875,0.779,0.981,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",26905.706312772436,19966.050480189006,35979.78884807682
"COD110028","2022-03-05",0.835,0.774,0.893,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",42019.35339130436,36373.7223768116,48221.667605797105
"COD110030","2022-03-07",1.06,0.99,1.13,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",26680.31569450128,22000.2153868316,31750.77472536373
"COD110033","2022-03-08",1.193,1.09,1.304,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",36603.01278814816,29900.08106666667,44240.979792592596
"COD110035","2022-03-09",0.706,0.608,0.8,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",11076.73957595628,7925.285667322404,14970.496708196719
"COD110027","2022-03-10",0.725,0.65,0.802,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",7688.256956282095,4416.18618511019,10753.135596002856
"COD110012","2022-03-11",0.877,0.817,0.948,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",17341.85084111277,12900.227207248452,22015.94201858432
"COD110026","2022-03-12",1.748,1.577,1.929,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",77222.64380497512,66746.86829850746,88742.58354626864
"COD110025","2022-03-14",2.084,1.939,2.237,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",19612.90322580645,15139.78494623656,24659.498207885303
"COD110017","2022-03-15",0.817,0.758,0.878,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",8247.171026287711,5999.382698174642,10996.61046808417
"COD110036","2022-03-16",0.921,0.871,0.971,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",41312.307621092084,36380.58800488608,46670.98433883098
"COD110018","2022-03-17",1.052,0.987,1.117,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",300608.68036179297,268022.34548740234,343370.83120194706
"COD110024","2022-03-18",0.698,0.623,0.767,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",35304.87337931035,29648.38984827587,42949.95055325671
"COD110004","2022-03-19",0.945,0.873,1.017,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",8557.047532952349,5435.853332713032,12239.18752393855
"COD110221","2022-03-21",0.862,0.806,0.921,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",70590.88749850745,59839.15376716418,82071.44665472636
"COD110029","2022-03-22",0.929,0.856,0.999,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",23248.298041025642,19136.344779487183,27911.78226666667
"COD110034","2022-03-23",0.927,0.869,0.985,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",20726.298645117844,13672.992441750841,26811.21761616161
"COD110011","2022-03-24",0.653,0.605,0.699,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",64260.19446821704,55456.21324651163,73951.2110883721
"COD110009","2022-03-25",1.106,0.989,1.207,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",33199.31930566038,26759.732447798742,40597.6337509434
"COD110032","2022-03-26",0.679,0.608,0.751,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",48738.7072,40547.475672727276,56241.5412
"COD110020","2022-03-28",0.712,0.66,0.764,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",797049.6060555439,757910.945959259,841876.7828690372
"COD110016","2022-03-29",0.837,0.785,0.889,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",480316.9600000001,446694.0188235294,516543.9182222223
"COD110001","2022-03-30",0.737,0.658,0.809,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",347144.9839917921,326219.0356033256,366189.2404033161
"COD110013","2022-03-31",0.794,0.724,0.858,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",256031.9327265836,233832.33325728873,280431.3826430688
"COD110007","2022-04-01",0.947,0.803,1.084,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",70426.80184046434,56315.77968597417,84740.66853523251
"COD110150","2022-04-02",0.663,0.618,0.708,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",75042.6346989899,67575.82718922559,82509.87248484849
"COD110010","2022-04-04",1.026,0.963,1.085,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",48140.73017904761,39490.263801904766,56068.679268571424
"COD110022","2022-04-05",1.014,0.951,1.081,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",1678243.5311111112,1576172.616888889,1766501.8506666666
"COD110224","2022-04-06",0.748,0.669,0.815,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",51953.27940571429,38134.42048,60847.33689904762
"COD110237","2022-04-07",0.662,0.605,0.733,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",81612.8310703096,60931.256839207235,92733.98490179153
"COD110219","2022-04-08",0.655,0.603,0.707,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",92043.99838865249,83461.1256964539,100627.41895035461
"COD110228","2022-04-09",0.859,0.802,0.915,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",390140.34687999997,363212.51768888894,415477.19324444444
"COD110223","2022-04-11",0.946,0.886,1.001,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",67963.32712156863,62664.13669647059,74227.25452549019
"COD110231","2022-04-12",0.57,0.536,0.604,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",54406.88643615912,44204.66525109902,62130.59264950067
"COD110227","2022-04-13",0.84,0.784,0.895,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",276582.0139930362,248148.57755388567,304863.0441938133
"COD110230","2022-04-14",1.074,1.01,1.138,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",28005.828460057557,22663.401232825334,33314.94331359866
"COD110238","2022-04-15",1.274,1.152,1.382,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",33393.14711721319,25687.385023685954,40091.8793260005
"COD110222","2022-04-16",0.601,0.511,0.69,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",407103.0848414239,378155.1619935275,426476.3890744336
"COD110236","2022-04-18",0.777,0.728,0.826,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",79968.05976470587,71121.88432941175,89519.62227450979
"COD110234","2022-04-19",1.034,0.964,1.101,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",215849.4118290598,200432.32916239314,231267.94543589745
"COD110226","2022-04-20",0.943,0.879,1.009,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",1177099.0013793106,1072796.9348659005,1290691.858390805
"COD110240","2022-04-21",0.794,0.748,0.839,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",85792.1146953405,71684.58781362006,98982.07885304658
"COD110220","2022-04-22",0.844,0.787,0.901,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",150840.68146938778,133745.75140136055,168954.36919727892
"COD110235","2022-04-23",0.733,0.673,0.793,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",67415.6666836518,61677.06612993631,73154.6762462845
"COD110229","2022-04-25",0.938,0.874,0.999,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",434726.4296054422,413473.4796190476,454497.66824489797
"COD110225","2022-04-26",0.74,0.688,0.793,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",150534.56813532338,137720.64891542288,163349.36039800997
"COD110254","2022-04-27",0.855,0.799,0.911,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",65320.96862439024,57522.831895934956,73794.3339186992
"COD110239","2022-04-28",0.651,0.607,0.694,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",275292.32197530865,253773.2065185185,295318.1953580247
"COD110251","2022-04-29",0.746,0.695,0.795,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",210588.95708070174,195424.33089122808,224655.2316631579
"COD110241","2022-04-30",0.775,0.719,0.836,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",333304.1945702811,309497.57275502005,356539.04064257024
"COD110242","2022-05-02",0.656,0.602,0.716,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",128798.95528533336,113646.03677866668,145245.10700800002
"COD110243","2022-05-03",1.031,0.955,1.122,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",256592.6738390805,238028.14271264366,277304.96717241383
"COD110256","2022-05-04",0.689,0.627,0.751,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",79653.67965367968,69264.06926406927,89627.70562770564
"COD110244","2022-05-05",0.835,0.779,0.893,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",839106.4172873566,810677.1885363985,867541.3167816094
"COD110252","2022-05-06",0.741,0.658,0.824,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",120603.17477477477,103495.4954954955,136932.07234594593
"COD200573","2022-05-08",1.232,1.153,1.329,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",202372.00965765762,175855.85585585583,227437.47473873873
"COD110265","2022-05-09",1.099,1.018,1.178,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",107475.93372252253,96864.86486486488,118771.57881081082
"COD110264","2022-05-10",0.986,0.928,1.046,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",116665.64757177616,108672.20469099756,125044.42129440387
"COD110253","2022-05-11",0.867,0.811,0.925,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",87676.81890909091,80345.19233939394,95009.0042020202
"COD110266","2022-05-12",1.521,1.419,1.623,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",84203.74364444445,73613.16872427984,95705.45619753088
"COD110276","2022-05-13",2.78,2.585,2.976,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",41967.213114754086,33573.770491803276,51409.836065573756
"COD110277","2022-05-14",1.808,1.499,2.041,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",200331.82264406778,182596.30372881354,218998.23548022597
"COD110257","2022-05-16",1.832,1.71,1.945,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",151404.32072072075,139099.09909909914,163928.7793873874
"COD110272","2022-05-17",1.086,1.015,1.157,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",93244.74611014494,83942.02898550725,102463.69458550726
"COD110271","2022-05-18",0.685,0.631,0.733,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",271829.3847656766,256136.29940594055,287524.43416501646
"COD110255","2022-05-19",0.83,0.78,0.879,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",389753.9927389558,370622.93359036144,410309.3281927711
"COD110275","2022-05-20",0.983,0.913,1.05,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",1028100.6468170426,998038.2323809525,1057683.958696742
"COD110250","2022-05-21",1.074,0.957,1.178,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",259596.02357333337,245518.21386666666,273675.35904
"COD110281","2022-05-23",0.791,0.741,0.843,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",71671.82649904763,62070.619489523815,81641.59684571427
"COD110270","2022-05-24",0.798,0.743,0.853,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",176038.6875428571,159999.99999999997,192176.83702857138
"COD110245","2022-05-25",0.66,0.594,0.731,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",60343.061169230765,52286.511378754585,68036.64182857145
"COD110269","2022-05-26",0.692,0.642,0.742,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",818229.1557849463,736553.3425089607,855388.1354551972
"COD110306","2022-05-27",3.302,3.065,3.535,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",255829.24069406392,239036.99550684937,272042.52273972606
"COD110278","2022-05-28",0.623,0.574,0.673,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",1254009.7856723163,1184200.049717514,1323914.6086327683
"COD110280","2022-05-30",0.659,0.61,0.71,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",290167.9447619048,268172.00673015876,312167.15250793647
"COD110305","2022-05-31",1.099,1.018,1.182,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",110340.40388208618,99410.43083900229,122112.55960090704
"COD110303","2022-06-01",1.32,1.154,1.496,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",370057.90831746033,323834.494984127,404296.78412698413
"COD110308","2022-06-02",0.65,0.601,0.699,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",64186.49774035088,51929.82456140351,74115.52729824561
"COD110304","2022-06-03",0.688,0.641,0.735,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",436639.2978604653,405581.3953488373,465506.9158449613
"COD110283","2022-06-04",0.688,0.635,0.741,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",396368.76206376817,373797.1014492754,420886.6285449276
"COD110316","2022-06-06",1.499,1.311,1.678,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",145141.6554124294,131366.29866666667,159157.92
"COD110297","2022-06-07",2.029,1.673,2.35,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",674308.2828585131,623884.8920863308,724866.3959328536
"COD110314","2022-06-08",1.895,1.777,2.023,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",227031.8636043011,208516.12903225806,244829.84643440865
"COD110279","2022-06-09",0.61,0.566,0.654,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",201524.6405565217,183219.72173913047,218436.37657971014
"COD110282","2022-06-10",0.778,0.684,0.888,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",927238.6233333335,863806.1683333335,978645.4836666667
"COD110273","2022-06-11",0.748,0.663,0.831,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",13046.693265418226,11106.117353308366,15184.150056429464
"COD110293","2022-06-13",1.232,1.154,1.31,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",91871.06467492625,84078.93785486725,99663.73720353981
"COD110285","2022-06-14",0.863,0.805,0.921,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",22717.023935072466,18921.739130434784,26891.96268521739
"COD110310","2022-06-15",0.877,0.82,0.935,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",233148.84723809524,207103.54758095238,259035.20137142861
"COD110246","2022-06-16",1.024,0.951,1.091,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",614448.90336,580266.6666666667,651437.5813333334
"COD110311","2022-06-17",1.305,1.193,1.401,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",127975.86848484848,115676.90878787878,138900.7424242424
"COD110294","2022-06-18",0.864,0.81,0.918,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",97443.45058181818,88363.63636363637,106570.15713939394
"COD110295","2022-06-20",0.839,0.781,0.892,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",60498.619935135146,51943.72743783784,70345.01943063064
"COD110284","2022-06-21",0.948,0.874,1.026,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",145167.63206130272,130696.24913409963,157327.58620689658
"COD110312","2022-06-22",1.341,1.217,1.484,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",164990.9722928962,149401.38853770492,180581.74426229508
"COD110301","2022-06-24",1.045,0.979,1.106,"CODIGA","California","CODIGA, Stanford, CA","CODIGA",10000,"CA",109474.11277575759,97939.39393939395,120776.05507878789
